-3.531550616025924683e-02,1.536276191473007202e-02,1.378056406974792480e-02,-5.645918101072311401e-02,-2.084709852933883667e-01,-1.636620759963989258e-01
-3.721666708588600159e-02,1.452096551656723022e-02,1.264782994985580444e-02,-5.637192726135253906e-02,-2.079273164272308350e-01,-1.652467250823974609e-01
-3.911778330802917480e-02,1.367916911840438843e-02,1.151512563228607178e-02,-5.628468096256256104e-02,-2.073836624622344971e-01,-1.668313592672348022e-01
-4.101892188191413879e-02,1.283737272024154663e-02,1.038239151239395142e-02,-5.619744211435317993e-02,-2.068400084972381592e-01,-1.684159785509109497e-01
-4.292006790637969971e-02,1.199557632207870483e-02,9.249664843082427979e-03,-5.611021816730499268e-02,-2.062963396310806274e-01,-1.700006276369094849e-01
-4.482119902968406677e-02,1.115377247333526611e-02,8.116953074932098389e-03,-5.602298676967620850e-02,-2.057527005672454834e-01,-1.715852767229080200e-01
-4.672234505414962769e-02,1.031196862459182739e-02,6.984226405620574951e-03,-5.593574047088623047e-02,-2.052090167999267578e-01,-1.731699109077453613e-01
-4.862347245216369629e-02,9.470172226428985596e-03,5.851514637470245361e-03,-5.584850162267684937e-02,-2.046653777360916138e-01,-1.747545450925827026e-01
-5.052462965250015259e-02,8.628368377685546875e-03,4.718787968158721924e-03,-5.576126277446746826e-02,-2.041217088699340820e-01,-1.763391941785812378e-01
-5.236722901463508606e-02,7.782213389873504639e-03,3.724418580532073975e-03,-5.550533533096313477e-02,-2.034983932971954346e-01,-1.778347194194793701e-01
-5.408098921179771423e-02,6.926484405994415283e-03,3.034532070159912109e-03,-5.487816035747528076e-02,-2.026997804641723633e-01,-1.791341006755828857e-01
-5.579475313425064087e-02,6.070740520954132080e-03,2.344667911529541016e-03,-5.425095558166503906e-02,-2.019011378288269043e-01,-1.804334670305252075e-01
-5.750852078199386597e-02,5.215011537075042725e-03,1.654788851737976074e-03,-5.362378060817718506e-02,-2.011024951934814453e-01,-1.817328333854675293e-01
-5.922228842973709106e-02,4.359282553195953369e-03,9.649097919464111328e-04,-5.299656093120574951e-02,-2.003038525581359863e-01,-1.830321699380874634e-01
-6.093604862689971924e-02,3.503553569316864014e-03,2.750307321548461914e-04,-5.236937105655670166e-02,-1.995052099227905273e-01,-1.843315064907073975e-01
-6.264981627464294434e-02,2.647817134857177734e-03,-4.148557782173156738e-04,-5.174217373132705688e-02,-1.987065374851226807e-01,-1.856308728456497192e-01
-6.436359137296676636e-02,1.792080700397491455e-03,-1.104734838008880615e-03,-5.111496895551681519e-02,-1.979079097509384155e-01,-1.869302392005920410e-01
-6.607735157012939453e-02,9.363517165184020996e-04,-1.794598996639251709e-03,-5.048778653144836426e-02,-1.971092820167541504e-01,-1.882296055555343628e-01
-6.779112666845321655e-02,8.061528205871582031e-05,-2.484492957592010498e-03,-4.986057430505752563e-02,-1.963106095790863037e-01,-1.895289570093154907e-01
-6.950488686561584473e-02,-7.751211524009704590e-04,-3.174357116222381592e-03,-4.923337697982788086e-02,-1.955119967460632324e-01,-1.908283233642578125e-01
-7.121865451335906982e-02,-1.630865037441253662e-03,-3.864236176013946533e-03,-4.860618710517883301e-02,-1.947133541107177734e-01,-1.921276897192001343e-01
-7.293242216110229492e-02,-2.486594021320343018e-03,-4.554115235805511475e-03,-4.797898977994918823e-02,-1.939147114753723145e-01,-1.934270411729812622e-01
-7.464618980884552002e-02,-3.342337906360626221e-03,-5.243994295597076416e-03,-4.735182225704193115e-02,-1.931160688400268555e-01,-1.947264224290847778e-01
-7.635995000600814819e-02,-4.198066890239715576e-03,-5.933858454227447510e-03,-4.672460258007049561e-02,-1.923174262046813965e-01,-1.960257738828659058e-01
-7.807371020317077637e-02,-5.053795874118804932e-03,-6.623737514019012451e-03,-4.609739780426025391e-02,-1.915187835693359375e-01,-1.973251253366470337e-01
-7.978749275207519531e-02,-5.909547209739685059e-03,-7.313612848520278931e-03,-4.547023773193359375e-02,-1.907201558351516724e-01,-1.986245214939117432e-01
-8.150126039981842041e-02,-6.765261292457580566e-03,-8.003514260053634644e-03,-4.484302550554275513e-02,-1.899215131998062134e-01,-1.999238580465316772e-01
-8.321501314640045166e-02,-7.621005177497863770e-03,-8.693367242813110352e-03,-4.421583190560340881e-02,-1.891228854656219482e-01,-2.012232244014739990e-01
-8.599397540092468262e-02,-8.464366197586059570e-03,-1.024856418371200562e-02,-4.336838051676750183e-02,-1.869693100452423096e-01,-2.026136070489883423e-01
-9.011431783437728882e-02,-9.292140603065490723e-03,-1.289345696568489075e-02,-4.224357008934020996e-02,-1.831095665693283081e-01,-2.041185945272445679e-01
-9.423464536666870117e-02,-1.011991500854492188e-02,-1.553834974765777588e-02,-4.111877456307411194e-02,-1.792498081922531128e-01,-2.056235671043395996e-01
-9.835495054721832275e-02,-1.094768196344375610e-02,-1.818320527672767639e-02,-3.999396041035652161e-02,-1.753900945186614990e-01,-2.071285396814346313e-01
-1.024752482771873474e-01,-1.177545636892318726e-02,-2.082807198166847229e-02,-3.886918351054191589e-02,-1.715303808450698853e-01,-2.086335271596908569e-01
-1.065955758094787598e-01,-1.260323077440261841e-02,-2.347294613718986511e-02,-3.774438053369522095e-02,-1.676706522703170776e-01,-2.101385146379470825e-01
-1.107159033417701721e-01,-1.343101263046264648e-02,-2.611782401800155640e-02,-3.661954775452613831e-02,-1.638108789920806885e-01,-2.116435021162033081e-01
-1.148362010717391968e-01,-1.425877958536148071e-02,-2.876269072294235229e-02,-3.549477830529212952e-02,-1.599511802196502686e-01,-2.131484746932983398e-01
-1.189565137028694153e-01,-1.508656144142150879e-02,-3.140755742788314819e-02,-3.436997160315513611e-02,-1.560914516448974609e-01,-2.146534472703933716e-01
-1.230768337845802307e-01,-1.591432839632034302e-02,-3.405243158340454102e-02,-3.324515745043754578e-02,-1.522317081689834595e-01,-2.161584198474884033e-01
-1.271971464157104492e-01,-1.674208790063858032e-02,-3.669730573892593384e-02,-3.212034702301025391e-02,-1.483719646930694580e-01,-2.176634073257446289e-01
-1.313174664974212646e-01,-1.756987720727920532e-02,-3.934217244386672974e-02,-3.099555522203445435e-02,-1.445122659206390381e-01,-2.191683948040008545e-01
-1.354377865791320801e-01,-1.839763671159744263e-02,-4.198705404996871948e-02,-2.987073361873626709e-02,-1.406524926424026489e-01,-2.206733524799346924e-01
-1.395581066608428955e-01,-1.922542601823806763e-02,-4.463193565607070923e-02,-2.874593809247016907e-02,-1.367927640676498413e-01,-2.221783399581909180e-01
-1.436784267425537109e-01,-2.005320042371749878e-02,-4.727680981159210205e-02,-2.762113511562347412e-02,-1.329330205917358398e-01,-2.236833274364471436e-01
-1.477987170219421387e-01,-2.088096737861633301e-02,-4.992166161537170410e-02,-2.649635076522827148e-02,-1.290733218193054199e-01,-2.251883000135421753e-01
-1.519190371036529541e-01,-2.170874923467636108e-02,-5.256652832031250000e-02,-2.537155151367187500e-02,-1.252136081457138062e-01,-2.266933172941207886e-01
-1.560393422842025757e-01,-2.253650873899459839e-02,-5.521140247583389282e-02,-2.424674481153488159e-02,-1.213538646697998047e-01,-2.281982600688934326e-01
-1.601596772670745850e-01,-2.336429059505462646e-02,-5.785628408193588257e-02,-2.312194183468818665e-02,-1.174941211938858032e-01,-2.297032624483108521e-01
-1.643562316894531250e-01,-2.462992817163467407e-02,-6.021089106798171997e-02,-2.275738865137100220e-02,-1.143837645649909973e-01,-2.321219444274902344e-01
-1.686191856861114502e-01,-2.613362669944763184e-02,-6.238941848278045654e-02,-2.259036526083946228e-02,-1.115574538707733154e-01,-2.349533736705780029e-01
-1.728821992874145508e-01,-2.763732522726058960e-02,-6.456798315048217773e-02,-2.242331951856613159e-02,-1.087310761213302612e-01,-2.377848029136657715e-01
-1.771451830863952637e-01,-2.914103120565414429e-02,-6.674653291702270508e-02,-2.225628122687339783e-02,-1.059047430753707886e-01,-2.406162321567535400e-01
-1.814081668853759766e-01,-3.064474463462829590e-02,-6.892508268356323242e-02,-2.208924293518066406e-02,-1.030783951282501221e-01,-2.434476912021636963e-01
-1.856711506843566895e-01,-3.214841336011886597e-02,-7.110363990068435669e-02,-2.192220464348793030e-02,-1.002520471811294556e-01,-2.462790906429290771e-01
-1.899341344833374023e-01,-3.365213423967361450e-02,-7.328219711780548096e-02,-2.175517380237579346e-02,-9.742569178342819214e-02,-2.491105496883392334e-01
-1.941971182823181152e-01,-3.515582531690597534e-02,-7.546074688434600830e-02,-2.158812433481216431e-02,-9.459933638572692871e-02,-2.519419789314270020e-01
-1.984601020812988281e-01,-3.665951639413833618e-02,-7.763929665088653564e-02,-2.142106741666793823e-02,-9.177298843860626221e-02,-2.547733783721923828e-01
-2.027230858802795410e-01,-3.816322237253189087e-02,-7.981784641742706299e-02,-2.125404775142669678e-02,-8.894664794206619263e-02,-2.576048076152801514e-01
-2.069860696792602539e-01,-3.966692835092544556e-02,-8.199638128280639648e-02,-2.108699828386306763e-02,-8.612030744552612305e-02,-2.604362666606903076e-01
-2.112490534782409668e-01,-4.117063432931900024e-02,-8.417493849992752075e-02,-2.091996371746063232e-02,-8.329394459724426270e-02,-2.632676959037780762e-01
-2.155120670795440674e-01,-4.267432540655136108e-02,-8.635351061820983887e-02,-2.075287699699401855e-02,-8.046756684780120850e-02,-2.660991251468658447e-01
-2.197750210762023926e-01,-4.417803138494491577e-02,-8.853204548358917236e-02,-2.058587968349456787e-02,-7.764127850532531738e-02,-2.689305543899536133e-01
-2.240380346775054932e-01,-4.568172246217727661e-02,-9.071062505245208740e-02,-2.041882276535034180e-02,-7.481488585472106934e-02,-2.717619836330413818e-01
-2.283009886741638184e-01,-4.718542844057083130e-02,-9.288916736841201782e-02,-2.025179564952850342e-02,-7.198853045701980591e-02,-2.745934128761291504e-01
-2.325639724731445312e-01,-4.868910461664199829e-02,-9.506770968437194824e-02,-2.008475363254547119e-02,-6.916218996047973633e-02,-2.774248421192169189e-01
-2.368269562721252441e-01,-5.019281059503555298e-02,-9.724625945091247559e-02,-1.991770416498184204e-02,-6.633585691452026367e-02,-2.802562713623046875e-01
-2.410899698734283447e-01,-5.169651657342910767e-02,-9.942480921745300293e-02,-1.975066959857940674e-02,-6.350950151681900024e-02,-2.830877304077148438e-01
-2.453529536724090576e-01,-5.320022255182266235e-02,-1.016033664345741272e-01,-1.958362758159637451e-02,-6.068314239382743835e-02,-2.859191298484802246e-01
-2.496159076690673828e-01,-5.470392853021621704e-02,-1.037819087505340576e-01,-1.941657811403274536e-02,-5.785680189728736877e-02,-2.887505590915679932e-01
