-1.626018881797790527e-01,-3.925959020853042603e-02,4.670711234211921692e-03,-1.460504084825515747e-01,-2.805467508733272552e-02,-2.704986184835433960e-02
-1.624884307384490967e-01,-3.848958015441894531e-02,4.364131018519401550e-03,-1.457823663949966431e-01,-2.853509038686752319e-02,-2.662044763565063477e-02
-1.623749434947967529e-01,-3.771962225437164307e-02,4.057588055729866028e-03,-1.455143541097640991e-01,-2.901550382375717163e-02,-2.619105204939842224e-02
-1.622614860534667969e-01,-3.694964200258255005e-02,3.751033917069435120e-03,-1.452463269233703613e-01,-2.949591912329196930e-02,-2.576164528727531433e-02
-1.621480137109756470e-01,-3.617965430021286011e-02,3.444476053118705750e-03,-1.449782997369766235e-01,-2.997633069753646851e-02,-2.533224225044250488e-02
-1.620345413684844971e-01,-3.540968149900436401e-02,3.137925639748573303e-03,-1.447102874517440796e-01,-3.045674785971641541e-02,-2.490282803773880005e-02
-1.610196977853775024e-01,-3.524857759475708008e-02,3.122271969914436340e-03,-1.438567787408828735e-01,-3.086385503411293030e-02,-2.536195144057273865e-02
-1.596718579530715942e-01,-3.531244397163391113e-02,3.214104101061820984e-03,-1.427869796752929688e-01,-3.124387934803962708e-02,-2.614933252334594727e-02
-1.583240330219268799e-01,-3.537631779909133911e-02,3.305936232209205627e-03,-1.417171806097030640e-01,-3.162389993667602539e-02,-2.693670988082885742e-02
-1.569761633872985840e-01,-3.544019162654876709e-02,3.397779539227485657e-03,-1.406473666429519653e-01,-3.200393915176391602e-02,-2.772411331534385681e-02
-1.556283235549926758e-01,-3.550407290458679199e-02,3.489615395665168762e-03,-1.395775675773620605e-01,-3.238395601511001587e-02,-2.851149439811706543e-02
-1.542804688215255737e-01,-3.556794673204421997e-02,3.581458702683448792e-03,-1.385077685117721558e-01,-3.276398032903671265e-02,-2.929888665676116943e-02
-1.529326140880584717e-01,-3.563181310892105103e-02,3.673287108540534973e-03,-1.374379545450210571e-01,-3.314401209354400635e-02,-3.008627519011497498e-02
-1.515847742557525635e-01,-3.569570183753967285e-02,3.765134140849113464e-03,-1.363681554794311523e-01,-3.352404013276100159e-02,-3.087366744875907898e-02
-1.502369046211242676e-01,-3.575959056615829468e-02,3.856981173157691956e-03,-1.352983564138412476e-01,-3.390406817197799683e-02,-3.166106715798377991e-02
